,Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
4981,9519,44,management,single,secondary,no,421,no,yes,cellular,5,aug,307,1,-1,0,unknown,no
4982,1456,60,retired,married,tertiary,no,2557,yes,no,cellular,2,feb,415,1,-1,0,unknown,yes
4983,10168,55,services,married,secondary,no,529,yes,no,cellular,29,jul,137,2,-1,0,unknown,no
4984,142,31,blue-collar,married,secondary,no,3311,yes,no,unknown,20,may,719,1,-1,0,unknown,yes
4985,2807,49,management,married,tertiary,no,1808,yes,no,cellular,1,jun,205,1,95,1,success,yes
4986,8283,44,blue-collar,married,secondary,no,500,yes,no,cellular,14,may,86,2,304,2,failure,no
4987,7126,59,blue-collar,married,secondary,no,202,yes,no,unknown,7,may,173,1,-1,0,unknown,no
4988,8064,30,entrepreneur,married,secondary,no,1539,yes,yes,unknown,27,may,166,9,-1,0,unknown,no
4989,8989,36,self-employed,single,tertiary,no,577,yes,no,cellular,15,may,33,1,298,1,failure,no
4990,8624,34,admin.,single,secondary,no,126,yes,no,unknown,20,may,61,2,-1,0,unknown,no
4991,5898,27,admin.,single,secondary,no,619,yes,no,cellular,20,apr,16,5,322,4,other,no
4992,9998,36,blue-collar,married,primary,no,272,no,no,unknown,11,jun,222,2,-1,0,unknown,no
4993,1934,36,admin.,single,secondary,no,11174,yes,no,cellular,15,apr,953,1,-1,0,unknown,yes
4994,8195,34,technician,single,tertiary,no,299,yes,no,unknown,21,may,205,2,-1,0,unknown,no
4995,1910,40,technician,single,tertiary,no,1175,no,no,cellular,14,apr,184,1,-1,0,unknown,yes
4996,3955,30,technician,married,tertiary,no,2166,no,no,cellular,12,jan,316,2,-1,0,unknown,yes
4997,10030,59,admin.,married,secondary,no,-797,no,yes,cellular,17,jul,225,3,-1,0,unknown,no
4998,4431,31,admin.,single,secondary,no,410,no,no,cellular,23,apr,342,1,-1,0,unknown,yes
4999,7243,49,technician,married,primary,no,1878,yes,no,unknown,14,may,267,1,-1,0,unknown,no
5000,6629,38,technician,divorced,tertiary,no,82,no,no,cellular,29,aug,38,13,-1,0,unknown,no
5001,3582,72,retired,married,primary,no,1388,no,no,telephone,20,oct,513,1,-1,0,unknown,yes
5002,4090,35,management,married,tertiary,no,62,no,no,cellular,8,feb,469,2,185,2,failure,yes
5003,4151,21,student,single,secondary,no,123,no,no,telephone,12,feb,379,5,93,2,success,yes
5004,1823,63,self-employed,married,tertiary,no,-39,no,no,cellular,1,apr,387,2,-1,0,unknown,yes
5005,3021,27,services,single,secondary,no,246,no,no,cellular,17,jun,453,2,-1,0,unknown,yes
5006,1862,26,admin.,married,secondary,no,3415,no,no,cellular,8,apr,209,1,-1,0,unknown,yes
5007,8180,46,management,married,tertiary,no,2732,yes,no,telephone,11,feb,184,2,-1,0,unknown,no
5008,1750,32,management,married,tertiary,no,8929,no,no,cellular,11,mar,126,1,-1,0,unknown,yes
5009,179,28,self-employed,single,tertiary,no,0,yes,no,unknown,26,may,1560,2,-1,0,unknown,yes
5010,3878,66,retired,married,unknown,no,2540,no,no,telephone,10,dec,441,2,156,1,other,yes
5011,7156,53,blue-collar,married,primary,no,2135,no,no,cellular,4,feb,152,2,-1,0,unknown,no
5012,8585,32,management,single,secondary,no,416,yes,no,cellular,13,may,290,1,176,2,failure,no
5013,3786,44,technician,divorced,secondary,no,14,no,no,cellular,13,nov,167,1,92,1,success,yes
5014,8865,33,blue-collar,single,primary,no,785,yes,no,cellular,20,nov,139,1,-1,0,unknown,no
5015,6410,39,management,married,primary,no,1749,yes,no,unknown,29,may,46,1,-1,0,unknown,no
5016,1498,30,management,single,tertiary,no,1028,no,no,cellular,4,feb,1294,2,-1,0,unknown,yes
5017,8108,37,blue-collar,married,secondary,no,80,yes,yes,unknown,9,aug,6,1,461,5,failure,no
5018,1412,31,services,single,secondary,no,1709,no,yes,telephone,28,jan,944,3,-1,0,unknown,yes
5019,1497,40,management,married,tertiary,no,1308,no,no,telephone,3,feb,1776,2,-1,0,unknown,yes
5020,2524,35,management,single,tertiary,no,1396,yes,no,cellular,13,may,809,1,300,1,failure,yes
5021,10433,46,technician,married,secondary,no,0,no,no,cellular,12,aug,107,1,104,3,success,no
5022,7214,47,blue-collar,married,secondary,no,323,no,no,unknown,30,jun,385,1,-1,0,unknown,no
5023,4115,35,technician,married,tertiary,no,7050,no,no,cellular,10,feb,278,3,187,1,success,yes
5024,7083,38,management,single,tertiary,no,690,yes,no,unknown,20,may,34,1,-1,0,unknown,no
5025,6151,51,technician,divorced,secondary,no,1063,no,yes,cellular,4,aug,78,1,-1,0,unknown,no
5026,6290,71,unknown,married,tertiary,no,353,no,no,cellular,27,jan,208,1,93,2,failure,no
5027,8449,44,technician,single,secondary,no,696,yes,no,unknown,16,may,680,3,-1,0,unknown,no
5028,6303,39,admin.,single,secondary,no,2749,yes,no,cellular,8,may,104,1,170,1,failure,no
5029,9778,22,services,single,primary,no,35,yes,no,unknown,28,may,106,3,-1,0,unknown,no
5030,6508,34,blue-collar,married,primary,no,275,yes,no,unknown,30,may,170,1,-1,0,unknown,no
5031,1036,54,blue-collar,married,secondary,no,548,no,no,cellular,18,aug,520,7,-1,0,unknown,yes
5032,9649,32,blue-collar,divorced,primary,no,-156,yes,no,cellular,24,jul,129,2,-1,0,unknown,no
5033,9086,50,retired,married,primary,no,1098,no,no,unknown,17,jun,168,1,-1,0,unknown,no
5034,4980,43,blue-collar,married,secondary,no,413,yes,no,cellular,12,aug,235,2,182,4,success,yes
5035,8434,35,technician,married,secondary,no,35,yes,no,cellular,30,apr,358,1,-1,0,unknown,no
5036,552,49,blue-collar,married,secondary,no,3728,yes,no,cellular,11,jul,1060,2,-1,0,unknown,yes
5037,6602,46,blue-collar,married,secondary,no,942,no,no,cellular,18,nov,240,3,119,2,failure,no
5038,5736,30,management,single,tertiary,no,2344,yes,no,cellular,20,oct,316,2,92,3,failure,no
5039,5998,49,housemaid,married,secondary,no,211,no,no,cellular,22,aug,220,2,-1,0,unknown,no
5040,2763,24,student,single,secondary,no,23878,no,no,cellular,26,may,133,1,97,1,success,yes
5041,5176,34,admin.,married,secondary,no,247,no,no,cellular,8,oct,401,2,-1,0,unknown,yes
5042,6262,33,services,single,secondary,no,310,yes,no,cellular,12,may,54,2,371,1,failure,no
5043,1865,30,technician,single,secondary,no,2544,no,no,cellular,8,apr,108,2,-1,0,unknown,yes
5044,1087,59,admin.,married,secondary,no,1575,yes,no,cellular,22,aug,1241,11,-1,0,unknown,yes
5045,4107,36,management,single,tertiary,no,479,no,no,cellular,9,feb,629,2,-1,0,unknown,yes
5046,7695,35,technician,divorced,secondary,no,213,no,no,cellular,8,aug,46,2,-1,0,unknown,no
5047,9893,52,technician,married,unknown,no,562,no,no,unknown,17,jun,187,1,-1,0,unknown,no
5048,9401,29,technician,single,tertiary,no,2485,no,no,telephone,24,jul,48,6,-1,0,unknown,no
5049,3374,55,admin.,divorced,secondary,no,1872,no,no,cellular,28,aug,155,2,93,8,failure,yes
5050,6332,48,entrepreneur,married,primary,no,2675,no,no,cellular,20,nov,123,1,-1,0,unknown,no
5051,7431,38,technician,married,secondary,no,1442,yes,no,cellular,4,feb,334,1,-1,0,unknown,no
5052,9495,52,blue-collar,married,secondary,no,900,no,no,cellular,8,aug,117,2,-1,0,unknown,no
5053,1241,39,entrepreneur,married,secondary,no,11887,no,no,cellular,18,nov,1181,2,-1,0,unknown,yes
5054,7685,26,services,single,secondary,yes,74,no,no,cellular,8,jul,362,1,-1,0,unknown,no
5055,8013,34,blue-collar,married,secondary,no,315,no,no,cellular,4,may,76,4,89,3,success,no
5056,4279,76,retired,divorced,primary,no,802,no,no,cellular,9,mar,241,1,181,5,success,yes
5057,10085,33,housemaid,married,primary,no,1713,yes,no,unknown,8,may,22,1,-1,0,unknown,no
5058,6211,52,technician,married,secondary,no,291,no,no,unknown,8,may,143,1,-1,0,unknown,no
5059,1343,41,management,single,tertiary,no,1982,no,no,cellular,21,nov,558,1,-1,0,unknown,yes
5060,10561,26,services,single,secondary,no,598,yes,no,cellular,5,feb,401,2,272,1,other,no
5061,5489,57,services,married,secondary,no,68,yes,no,cellular,8,may,65,2,-1,0,unknown,no
5062,3567,34,services,single,tertiary,no,3119,no,no,cellular,16,oct,306,1,-1,0,unknown,yes
5063,3997,27,admin.,married,tertiary,no,2855,no,no,cellular,25,jan,240,1,301,3,failure,yes
5064,1074,34,self-employed,single,tertiary,no,462,no,no,cellular,21,aug,1877,3,-1,0,unknown,yes
5065,2105,66,retired,married,primary,no,2883,no,no,cellular,23,apr,158,1,-1,0,unknown,yes
5066,3600,64,management,married,tertiary,no,4688,no,no,cellular,21,oct,200,1,-1,0,unknown,yes
5067,4606,33,services,single,unknown,no,523,yes,no,unknown,28,may,86,1,-1,0,unknown,yes
5068,8161,44,admin.,single,secondary,no,275,yes,no,cellular,14,may,7,5,367,4,failure,no
5069,5126,46,management,divorced,tertiary,no,624,no,no,cellular,17,sep,336,2,183,2,success,yes
5070,4427,26,management,single,tertiary,no,194,no,no,cellular,22,apr,407,2,-1,0,unknown,yes
5071,6650,41,blue-collar,divorced,secondary,no,14,yes,yes,unknown,13,may,65,6,-1,0,unknown,no
5072,8221,36,unemployed,married,secondary,no,352,yes,no,cellular,4,jun,94,2,-1,0,unknown,no
5073,6433,33,blue-collar,married,secondary,no,7,yes,no,telephone,11,may,32,5,-1,0,unknown,no
5074,6962,26,student,single,secondary,no,502,yes,no,telephone,7,may,82,1,-1,0,unknown,no
5075,7118,35,self-employed,married,tertiary,no,333,no,no,unknown,17,jun,78,5,-1,0,unknown,no
5076,8385,38,technician,married,secondary,no,7696,yes,no,cellular,20,nov,386,2,-1,0,unknown,no
5077,5398,27,services,single,secondary,no,70,yes,no,cellular,11,jul,170,1,-1,0,unknown,no
5078,8680,52,unemployed,married,primary,no,426,no,no,cellular,8,jun,252,5,-1,0,unknown,no
5079,2041,33,technician,married,secondary,no,1968,yes,no,cellular,20,apr,1817,3,-1,0,unknown,yes
5080,3313,28,student,single,secondary,no,67,no,no,cellular,20,aug,329,3,199,2,other,yes
5081,7797,37,blue-collar,married,primary,no,152,yes,no,cellular,17,apr,252,2,-1,0,unknown,no
5082,8002,52,unemployed,married,primary,no,3175,no,no,cellular,2,feb,165,1,-1,0,unknown,no
5083,3672,47,management,single,tertiary,no,159,no,no,telephone,29,oct,220,3,155,3,other,yes
5084,893,50,admin.,married,secondary,no,706,yes,no,cellular,6,aug,1250,4,-1,0,unknown,yes
5085,6801,36,technician,single,secondary,no,1745,no,no,cellular,2,aug,258,1,-1,0,unknown,no
5086,4637,39,services,married,secondary,no,323,no,no,cellular,9,jun,874,2,188,6,failure,yes
5087,9865,51,entrepreneur,divorced,tertiary,no,58,yes,no,cellular,30,jan,93,1,2,1,other,no
5088,10328,40,blue-collar,single,secondary,no,1101,yes,no,unknown,16,may,214,1,-1,0,unknown,no
5089,6838,49,management,divorced,tertiary,no,351,yes,no,cellular,21,jul,356,2,-1,0,unknown,no
5090,4903,48,admin.,married,secondary,no,156,no,no,cellular,4,aug,291,1,-1,0,unknown,yes
5091,4292,37,unemployed,married,secondary,no,1978,no,no,cellular,11,mar,335,1,-1,0,unknown,yes
5092,2861,29,technician,single,secondary,no,1165,no,no,cellular,2,jun,245,1,-1,0,unknown,yes
5093,2967,28,self-employed,single,tertiary,no,3290,no,no,cellular,5,jun,201,2,-1,0,unknown,yes
5094,9716,35,blue-collar,married,secondary,no,848,yes,no,cellular,7,may,174,3,366,2,failure,no
5095,2335,39,management,married,tertiary,no,0,yes,no,cellular,5,may,811,2,-1,0,unknown,yes
5096,6445,45,management,married,primary,no,0,no,yes,unknown,12,jun,54,1,-1,0,unknown,no
5097,3338,71,retired,divorced,secondary,no,5584,no,no,cellular,21,aug,534,3,-1,0,unknown,yes
5098,5901,40,entrepreneur,married,secondary,no,1238,yes,no,telephone,21,jul,50,2,-1,0,unknown,no
5099,594,28,management,single,tertiary,no,0,yes,no,cellular,16,jul,767,5,-1,0,unknown,yes
5100,8395,29,blue-collar,married,secondary,no,339,yes,no,cellular,15,may,63,3,354,2,failure,no
5101,3906,50,services,married,secondary,no,320,no,no,telephone,21,dec,294,3,315,4,success,yes
5102,3322,34,admin.,married,secondary,no,1406,yes,no,cellular,20,aug,63,2,85,1,success,yes
5103,841,58,unemployed,married,primary,no,1183,no,no,cellular,31,jul,1721,5,-1,0,unknown,yes
5104,7103,26,admin.,single,secondary,no,317,yes,no,unknown,3,jun,953,1,-1,0,unknown,no
5105,2166,47,unknown,married,unknown,no,677,no,no,cellular,30,apr,900,2,86,2,failure,yes
5106,6234,58,retired,married,secondary,yes,-146,no,yes,cellular,28,aug,192,8,-1,0,unknown,no
5107,2375,31,services,divorced,primary,no,459,yes,no,cellular,7,may,623,1,293,1,success,yes
5108,10354,35,services,divorced,secondary,no,-121,yes,yes,cellular,1,apr,73,1,-1,0,unknown,no
5109,2358,32,admin.,married,secondary,no,752,yes,no,cellular,6,may,519,2,166,5,failure,yes
5110,3508,26,student,single,secondary,no,132,no,no,cellular,1,oct,194,1,119,1,success,yes
5111,7101,32,blue-collar,married,secondary,yes,-354,yes,yes,unknown,28,may,51,2,-1,0,unknown,no
5112,5140,31,housemaid,married,secondary,no,243,yes,no,cellular,23,sep,305,2,842,1,failure,yes
5113,8817,42,management,married,tertiary,no,2819,yes,no,cellular,18,nov,149,2,-1,0,unknown,no
5114,6580,25,self-employed,single,tertiary,no,1294,no,no,cellular,17,apr,95,4,-1,0,unknown,no
5115,9798,43,services,divorced,secondary,no,206,yes,no,unknown,14,may,436,1,-1,0,unknown,no
5116,1339,46,blue-collar,divorced,primary,no,219,yes,no,cellular,21,nov,729,1,-1,0,unknown,yes
5117,5471,38,blue-collar,married,unknown,no,5,yes,no,unknown,7,may,221,2,-1,0,unknown,no
5118,10351,32,management,married,tertiary,no,1660,yes,no,cellular,11,jul,1389,2,-1,0,unknown,no
5119,7274,55,management,divorced,tertiary,no,2625,yes,no,cellular,5,may,286,1,252,3,failure,no
5120,2893,26,technician,single,secondary,no,1231,yes,no,cellular,3,jun,385,2,96,5,success,yes
5121,2293,48,blue-collar,married,secondary,no,863,yes,no,telephone,4,may,412,5,350,2,success,yes
5122,4926,57,technician,divorced,secondary,no,470,no,no,cellular,5,aug,480,3,-1,0,unknown,yes
5123,10336,45,blue-collar,married,primary,no,675,yes,no,cellular,20,apr,890,2,-1,0,unknown,no
5124,10468,47,entrepreneur,married,unknown,no,0,yes,no,cellular,11,may,70,8,339,6,other,no
5125,5794,37,management,married,tertiary,no,425,yes,no,unknown,20,may,226,1,-1,0,unknown,no
5126,8093,35,management,married,tertiary,no,648,no,no,cellular,30,jul,674,2,-1,0,unknown,no
5127,6205,52,admin.,single,secondary,no,-346,yes,yes,unknown,19,may,147,3,-1,0,unknown,no
5128,5218,37,management,married,tertiary,no,203,no,no,cellular,21,oct,759,1,90,5,success,yes
5129,828,55,housemaid,divorced,primary,no,77,no,no,cellular,31,jul,463,6,-1,0,unknown,yes
5130,9204,53,technician,married,tertiary,no,4323,yes,no,unknown,15,may,58,5,-1,0,unknown,no
5131,411,57,admin.,single,secondary,no,5768,yes,no,unknown,19,jun,512,1,-1,0,unknown,yes
5132,5323,26,student,single,unknown,no,-41,yes,no,unknown,8,may,229,2,-1,0,unknown,no
5133,8529,41,management,married,tertiary,no,5936,no,no,cellular,29,aug,709,11,-1,0,unknown,no
5134,3010,26,admin.,married,secondary,no,1595,no,no,cellular,15,jun,155,1,105,1,failure,yes
5135,2363,29,admin.,single,secondary,no,27,yes,no,cellular,6,may,754,1,-1,0,unknown,yes
5136,3402,55,management,married,primary,no,2587,no,no,cellular,4,sep,328,2,94,2,success,yes
5137,1068,32,management,single,tertiary,no,46,no,no,cellular,21,aug,788,6,-1,0,unknown,yes
5138,4561,58,retired,married,secondary,no,1230,no,no,cellular,20,may,420,1,87,1,failure,yes
5139,10555,33,services,married,secondary,no,881,yes,no,unknown,21,may,67,5,-1,0,unknown,no
5140,7745,44,blue-collar,married,primary,no,612,yes,yes,cellular,19,nov,131,1,-1,0,unknown,no
5141,8643,35,services,married,secondary,no,528,no,no,unknown,7,may,274,2,-1,0,unknown,no
5142,141,41,blue-collar,married,primary,no,1250,yes,no,unknown,20,may,1392,2,-1,0,unknown,yes
5143,8,39,technician,single,unknown,no,45248,yes,no,unknown,6,may,1623,1,-1,0,unknown,yes
5144,2242,25,admin.,single,secondary,no,2816,no,no,cellular,30,apr,327,1,-1,0,unknown,yes
5145,5894,49,admin.,married,secondary,no,1788,yes,no,unknown,11,jun,274,2,-1,0,unknown,no
5146,1850,51,blue-collar,married,secondary,no,4787,yes,no,cellular,7,apr,895,1,-1,0,unknown,yes
5147,6866,46,blue-collar,married,secondary,no,1270,yes,no,unknown,17,jun,277,1,-1,0,unknown,no
5148,2576,33,admin.,single,secondary,no,315,yes,yes,cellular,14,may,888,3,-1,0,unknown,yes
5149,6218,38,admin.,single,tertiary,no,3954,yes,no,cellular,10,feb,201,1,182,3,failure,no
5150,2207,52,self-employed,married,tertiary,no,6657,no,no,telephone,30,apr,917,1,-1,0,unknown,yes
5151,634,31,management,divorced,tertiary,no,294,yes,no,cellular,17,jul,536,5,-1,0,unknown,yes
5152,834,58,management,married,secondary,no,-382,no,no,cellular,31,jul,644,12,-1,0,unknown,yes
5153,2560,40,blue-collar,divorced,secondary,no,973,no,no,cellular,14,may,449,1,-1,0,unknown,yes
5154,4344,56,housemaid,single,tertiary,no,1947,no,no,unknown,30,mar,110,1,-1,0,unknown,yes
5155,8242,59,blue-collar,divorced,unknown,no,124,yes,no,unknown,6,may,26,1,-1,0,unknown,no
5156,4941,27,technician,single,tertiary,no,401,no,no,cellular,6,aug,218,3,93,2,success,yes
5157,7307,32,services,divorced,secondary,no,-115,yes,no,unknown,16,may,134,1,-1,0,unknown,no
5158,7293,46,self-employed,married,secondary,no,156,no,no,cellular,20,apr,268,1,-1,0,unknown,no
5159,8675,40,blue-collar,married,unknown,no,874,no,no,unknown,14,may,75,1,-1,0,unknown,no
5160,9082,31,management,single,tertiary,no,2137,no,no,cellular,6,feb,132,1,-1,0,unknown,no
5161,1563,37,technician,single,tertiary,no,6101,no,no,cellular,6,feb,141,1,-1,0,unknown,yes
5162,8082,59,housemaid,divorced,unknown,no,873,yes,no,unknown,7,may,152,3,-1,0,unknown,no
5163,8107,36,unemployed,single,primary,no,1729,no,no,cellular,21,nov,341,1,-1,0,unknown,no
5164,8863,36,blue-collar,divorced,secondary,no,421,yes,no,cellular,15,may,34,7,360,4,other,no
5165,1799,28,admin.,single,secondary,no,1277,no,no,cellular,26,mar,475,1,-1,0,unknown,yes
5166,3565,50,management,married,tertiary,no,469,no,no,cellular,16,oct,170,1,183,1,success,yes
5167,4184,48,management,married,tertiary,no,0,no,yes,cellular,19,feb,204,4,182,1,success,yes
5168,4875,34,admin.,married,tertiary,no,0,no,no,cellular,30,jul,292,1,183,2,success,yes
5169,7776,41,management,married,primary,no,-679,yes,yes,unknown,28,may,209,2,-1,0,unknown,no
5170,3589,61,management,married,tertiary,no,267,no,no,cellular,21,oct,192,3,184,1,success,yes
5171,6651,32,housemaid,married,primary,no,-184,yes,no,cellular,6,feb,129,2,197,1,failure,no
5172,3967,54,management,divorced,tertiary,no,496,no,no,cellular,13,jan,452,3,-1,0,unknown,yes
5173,621,39,technician,married,secondary,no,251,yes,no,cellular,17,jul,342,2,-1,0,unknown,yes
5174,8317,38,admin.,married,secondary,no,1839,no,no,unknown,23,may,63,2,-1,0,unknown,no
5175,6535,48,management,divorced,tertiary,no,266,yes,no,cellular,17,apr,198,2,343,1,failure,no
5176,4773,70,retired,divorced,primary,no,482,no,no,telephone,14,jul,413,1,181,3,success,yes
5177,7962,37,technician,married,secondary,no,77,yes,yes,cellular,21,nov,44,1,-1,0,unknown,no
5178,3752,44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,11,nov,172,1,91,5,success,yes
5179,3731,31,self-employed,married,tertiary,no,2666,no,no,cellular,10,nov,318,2,97,6,success,yes
5180,4972,60,technician,married,secondary,no,116,no,no,cellular,11,aug,329,2,181,8,success,yes
5181,10145,42,blue-collar,married,secondary,no,2044,yes,yes,cellular,7,may,155,1,282,5,failure,no
5182,910,33,technician,divorced,secondary,no,801,no,no,cellular,7,aug,341,5,-1,0,unknown,yes
5183,2162,42,blue-collar,married,primary,no,201,yes,no,cellular,30,apr,841,1,85,2,failure,yes
5184,4822,43,management,married,tertiary,no,839,no,no,cellular,22,jul,942,1,-1,0,unknown,yes
5185,9292,37,management,married,tertiary,no,825,yes,no,cellular,11,aug,214,5,-1,0,unknown,no
5186,5342,47,management,married,tertiary,no,274,no,yes,cellular,4,feb,313,2,-1,0,unknown,no
5187,7229,30,technician,married,tertiary,no,0,no,no,cellular,7,aug,111,5,-1,0,unknown,no
5188,7038,39,blue-collar,married,secondary,no,171,yes,yes,cellular,8,may,153,1,353,1,failure,no
5189,83,59,blue-collar,married,primary,no,320,yes,no,unknown,15,may,695,1,-1,0,unknown,yes
5190,3118,28,management,single,tertiary,no,5474,no,no,cellular,28,jul,486,5,-1,0,unknown,yes
5191,7200,38,technician,married,secondary,yes,0,no,yes,cellular,31,jul,44,28,-1,0,unknown,no
5192,7649,41,admin.,married,secondary,no,1672,yes,no,cellular,25,jul,148,1,-1,0,unknown,no
5193,2364,28,blue-collar,single,secondary,no,524,yes,no,cellular,6,may,554,2,-1,0,unknown,yes
5194,9727,22,student,single,unknown,no,1,no,no,telephone,15,jun,263,4,-1,0,unknown,no
